,state,statenum,legyear,percent5,Rperc,marginshift,rmarginshift,minwage,standmin,marginshift.10,rmarginshift.10,tax,standtax,standtaxlag1,indtax,taxdrop,labor,gverif,policy,landuse,occ,ocourts2,Frtp,frps,frent,findex,knpindex,kpacs,nlabel,nprice,nunfair,banstate,bancorp,bancorpunion,deepsouth,postcit
401,HI,7,2000,10.67119155,15.61085973,0.411684093,0.411684093,5.25,0.688405797,0.596172846,0.596172846,-6.4,0.466666667,NA,8.75,0,0.272326344,0,0.309820828,0.505387158,0.458333333,0.0100767,0,0,0,0,0.5,0.5,0,-1,-1,0,0,0,0,0
402,HI,7,2001,5.80693816,24.39668175,0.283558817,0.283558817,5.25,0.688405797,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,8.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
403,HI,7,2002,5.80693816,24.39668175,0.283558817,0.283558817,5.75,0.615942029,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
404,HI,7,2003,9,25,0.316252626,0.316252626,6.25,0.543478261,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,8.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
405,HI,7,2004,9,25,0.316252626,0.316252626,6.25,0.543478261,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,8.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
406,HI,7,2005,9.843137255,19.80392157,0.28018549,0.28018549,6.25,0.543478261,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,8.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
407,HI,7,2006,9.843137255,19.80392157,0.28018549,0.28018549,6.75,0.471014493,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,8.25,0,0.169573248,0,0.38087774,0.461421572,0.458333333,0.2042365,0,-8,0,0,0.5,0.5,0,-1,-1,0,0,0,0,0
408,HI,7,2007,5.921568628,17.84313726,0.436850995,0.436850995,7.25,0.398550725,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,8.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
409,HI,7,2008,5.921568628,17.84313726,0.436850995,0.436850995,7.25,0.398550725,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,8.25,0,0.281486514,0,0.381861354,0.461421572,0.458333333,0.3137943,0,-8,0,0,0.5,0.5,0,-1,-1,0,0,0,0,0
410,HI,7,2009,2.941176471,11.88235294,0.596172846,0.596172846,7.25,0.398550725,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
411,HI,7,2010,2.941176471,11.88235294,0.596172846,0.596172846,7.25,0.398550725,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,11,0,0.281486514,0,0.454198865,0.450430176,0.458333333,0.6505909,0,-10,0,0,0.5,0.5,0,-1,-1,0,0,0,0,1
412,HI,7,2011,3.921568628,9.843137255,0.422595352,0.422595352,7.25,0.398550725,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
413,HI,7,2012,3.921568628,9.843137255,0.422595352,0.422595352,7.25,0.398550725,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,11,0,0.281486514,0,0.536680155,0.450430176,0.583333333,0.9591763,0,-10,0,0,2,0.5,0,-1,-1,0,0,0,0,1
414,HI,7,2013,2.941176471,8.8627451,0.514142159,0.514142159,7.25,0.398550725,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
415,HI,7,2014,2.941176471,8.8627451,0.514142159,0.514142159,7.25,0.398550725,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,11,0,0.252930169,0,0.607259245,0.450430176,0.583333333,1.100115,0,-10,0,0,2,0.5,0,-1,-1,0,0,0,0,1
416,HI,7,2015,2.90346908,9.766214178,0.46822073,0.46822073,7.75,0.326086957,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
417,HI,7,2016,NA,NA,NA,NA,8.5,0.217391304,0.596172846,0.596172846,-6.4,0.466666667,0.466666667,8.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
418,HI,7,2017,NA,NA,NA,NA,NA,NA,NA,NA,-6.4,0.466666667,0.466666667,8.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
419,IA,32,1980,NA,NA,NA,NA,3.1,1,0.080812785,0.080812785,NA,NA,0.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
420,IA,32,1981,NA,NA,NA,NA,3.35,0.963768116,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
421,IA,32,1982,NA,NA,NA,NA,3.35,0.963768116,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
422,IA,32,1983,NA,NA,NA,NA,3.35,0.963768116,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
423,IA,32,1984,NA,NA,NA,NA,3.35,0.963768116,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
424,IA,32,1985,NA,NA,NA,NA,3.35,0.963768116,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
425,IA,32,1986,NA,NA,NA,NA,3.35,0.963768116,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
426,IA,32,1987,NA,NA,NA,NA,3.35,0.963768116,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
427,IA,32,1988,NA,NA,NA,NA,3.35,0.963768116,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
428,IA,32,1989,NA,NA,NA,NA,3.35,0.963768116,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
429,IA,32,1990,9.5,39,0.109552963,0.109552963,3.85,0.891304348,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
430,IA,32,1991,10,43.5,0.067672659,0.067672659,4.25,0.833333333,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
431,IA,32,1992,10,43.5,0.067672659,0.067672659,4.65,0.775362319,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
432,IA,32,1993,13.51754386,49.68421053,0.01695762,-0.008843531,4.65,0.775362319,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
433,IA,32,1994,13.51754386,49.68421053,0.01695762,-0.008843531,4.65,0.775362319,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
434,IA,32,1995,11.5,56,0.074427194,-0.045216657,4.65,0.775362319,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
435,IA,32,1996,11.5,56,0.074427194,-0.045216657,4.75,0.760869565,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
436,IA,32,1997,12,56,0.080941493,-0.080941493,5.15,0.702898551,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
437,IA,32,1998,12,56,0.080941493,-0.080941493,5.15,0.702898551,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
438,IA,32,1999,12.5,59,0.057483376,-0.057483376,5.15,0.702898551,0.080812785,0.080812785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
439,IA,32,2000,12.5,59,0.057483376,-0.057483376,5.15,0.702898551,0.080812785,0.080812785,-12,0,NA,8.98,0,0.640743257,0,0.522533446,0.502639309,0.416666667,0.9275478,0,-0.5,0,0,2,0.5,0,-1,0,1,1,0,0,0
440,IA,32,2001,5.5,59,0.095418152,-0.095418152,5.15,0.702898551,0.080812785,0.080812785,-12,0,0,9.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
441,IA,32,2002,5.5,59,0.095418152,-0.095418152,5.15,0.702898551,0.080812785,0.080812785,-12,0,0,8.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
442,IA,32,2003,9.666666667,57,0.053106837,-0.053106837,5.15,0.702898551,0.080812785,0.080812785,-12,0,0,8.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
443,IA,32,2004,9.666666667,57,0.053106837,-0.053106837,5.15,0.702898551,0.080812785,0.080812785,-12,0,0,8.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
444,IA,32,2005,8,50.5,0.018425876,-0.014429283,5.15,0.702898551,0.080812785,0.080812785,-12,0,0,8.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
445,IA,32,2006,8,50.5,0.018425876,-0.014429283,5.15,0.702898551,0.080812785,0.080812785,-12,0,0,8.98,0,0.640743257,0,0.729880428,0.612553274,0.5,1.29027,0,-0.5,0,2,2,0.5,0,-1,0,1,1,0,0,0
446,IA,32,2007,12.5,43,0.041368559,0.041368559,6.2,0.550724638,0.080812785,0.080812785,-12,0,0,8.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
447,IA,32,2008,12.5,43,0.041368559,0.041368559,7.25,0.398550725,0.080812785,0.080812785,-12,0,0,8.98,0,0.680006209,0,0.770722845,0.612553274,0.5,1.207198,0,-0.5,0,2,2,0.5,0,-1,0,1,1,0,0,0
448,IA,32,2009,14,40,0.080812785,0.080812785,7.25,0.398550725,0.080812785,0.080812785,-12,0,0,8.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
449,IA,32,2010,14,40,0.080812785,0.080812785,7.25,0.398550725,0.080812785,0.080812785,-12,0,0,8.98,0,0.680006209,0,0.771985248,0.612553274,0.5,1.347808,0,-0.5,0,2,2,0.5,0,-1,0,1,1,0,0,1
450,IA,32,2011,16,54,0.03822846,-0.034725482,7.25,0.398550725,0.080812785,0.080812785,-12,0,0,8.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1
451,IA,32,2012,16,54,0.03822846,-0.034725482,7.25,0.398550725,0.080812785,0.080812785,-12,0,0,8.98,0,0.680006209,0,0.772487049,0.612553274,0.5,1.4037,0,-0.5,0,2,2,0.5,0,-1,0,1,1,0,0,1
452,IA,32,2013,16.34313726,51.00980392,0.005557717,-0.00205474,7.25,0.398550725,0.080812785,0.080812785,-12,0,0,8.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1
453,IA,32,2014,15.799597,51.68529035,0.005238028,-0.00173505,7.25,0.398550725,0.080812785,0.080812785,-12,0,0,8.98,0,0.680006209,0,0.773423414,0.612553274,0.5,1.507995,0,-0.5,0,2,2,0.5,0,-1,0,1,1,0,0,1
454,IA,32,2015,8.73076923,53.03846154,0.080861195,-0.060370749,7.25,0.398550725,0.080812785,0.080812785,-12,0,0,8.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1
455,IA,32,2016,NA,NA,NA,NA,7.25,0.398550725,0.080812785,0.080812785,-12,0,0,8.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1
456,IA,32,2017,NA,NA,NA,NA,NA,NA,NA,NA,-12,0,0,8.98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1
457,ID,8,1980,NA,NA,NA,NA,3.1,1,0.386683873,-0.386683873,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
458,ID,8,1981,NA,NA,NA,NA,3.35,0.963768116,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
459,ID,8,1982,NA,NA,NA,NA,3.35,0.963768116,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
460,ID,8,1983,NA,NA,NA,NA,3.35,0.963768116,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
461,ID,8,1984,NA,NA,NA,NA,3.35,0.963768116,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
462,ID,8,1985,NA,NA,NA,NA,3.35,0.963768116,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
463,ID,8,1986,NA,NA,NA,NA,3.35,0.963768116,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
464,ID,8,1987,NA,NA,NA,NA,3.35,0.963768116,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
465,ID,8,1988,NA,NA,NA,NA,3.35,0.963768116,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
466,ID,8,1989,NA,NA,NA,NA,3.35,0.963768116,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
467,ID,8,1990,8.333333331,65.47619048,0.202827027,-0.202827027,3.8,0.898550725,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
468,ID,8,1991,11.30952381,58.33333334,0.053343244,-0.045612457,4.25,0.833333333,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
469,ID,8,1992,11.30952381,58.33333334,0.069858009,-0.029097692,4.25,0.833333333,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
470,ID,8,1993,11.42857143,68.57142857,0.172095148,-0.172095148,4.25,0.833333333,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
471,ID,8,1994,11.42857143,68.57142857,0.172095148,-0.172095148,4.25,0.833333333,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
472,ID,8,1995,4.285714286,79.28571429,0.502983329,-0.502983329,4.25,0.833333333,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
473,ID,8,1996,4.285714286,79.28571429,0.502983329,-0.502983329,4.75,0.760869565,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
474,ID,8,1997,3.571428572,85,0.354145492,-0.354145492,5.15,0.702898551,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
475,ID,8,1998,3.571428572,85,0.354145492,-0.354145492,5.15,0.702898551,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
476,ID,8,1999,1.428571429,85.71428572,0.816934601,-0.816934601,5.65,0.630434783,0.386683873,-0.386683873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
477,ID,8,2000,1.428571429,85.71428572,0.816934601,-0.816934601,6.15,0.557971014,0.386683873,-0.386683873,-8,0.333333333,NA,8.2,0,0.820371629,0,0.505450673,0.629040369,0.125,0.9549102,1,0,0,0,0.5,0.5,0,0,-1,0,0,0,0,0
478,ID,8,2001,1.428571429,89.28571429,0.562267544,-0.562267544,6.15,0.557971014,0.386683873,-0.386683873,-8,0.333333333,0.333333333,8.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
479,ID,8,2002,1.428571429,89.28571429,0.562267544,-0.562267544,5.15,0.702898551,0.386683873,-0.386683873,-7.6,0.366666667,0.333333333,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
480,ID,8,2003,7.857142857,78.57142857,0.267361609,-0.267361609,5.15,0.702898551,0.386683873,-0.386683873,-7.6,0.366666667,0.366666667,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
481,ID,8,2004,7.857142857,78.57142857,0.267361609,-0.267361609,5.15,0.702898551,0.386683873,-0.386683873,-7.6,0.366666667,0.366666667,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
482,ID,8,2005,7.857142859,80.71428572,0.439013631,-0.439013631,5.15,0.702898551,0.386683873,-0.386683873,-7.6,0.366666667,0.366666667,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
483,ID,8,2006,7.857142859,80.71428572,0.439013631,-0.439013631,5.15,0.702898551,0.386683873,-0.386683873,-7.6,0.366666667,0.366666667,7.8,0,0.820371629,0,0.760365011,0.711475842,0.5,1.683367,1,0,0,1.5,2,1,0,-1,-1,0,0,0,0,0
484,ID,8,2007,9.285714287,76.42857143,0.313336795,-0.313336795,5.85,0.601449275,0.386683873,-0.386683873,-7.6,0.366666667,0.366666667,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
485,ID,8,2008,9.285714287,76.42857143,0.313336795,-0.313336795,6.55,0.5,0.386683873,-0.386683873,-7.6,0.366666667,0.366666667,7.8,0,0.820371629,0,0.759107179,0.711475842,0.5,1.543266,1,0,0,1.5,2,1,0,-1,-1,0,0,0,0,0
486,ID,8,2009,1.428571429,77.14285715,0.386683873,-0.386683873,7.25,0.398550725,0.386683873,-0.386683873,-7.6,0.366666667,0.366666667,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
487,ID,8,2010,1.428571429,77.14285715,0.386683873,-0.386683873,7.25,0.398550725,0.386683873,-0.386683873,-7.6,0.366666667,0.366666667,7.8,0,0.820371629,0,0.760328354,0.711475842,0.5,1.679284,1,0,0,1.5,2,1,0,-1,-1,0,0,0,0,1
488,ID,8,2011,3.571428572,80.71428572,0.499608859,-0.499608859,7.25,0.398550725,0.386683873,-0.386683873,-7.6,0.366666667,0.366666667,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
489,ID,8,2012,3.571428572,80.71428572,0.499608859,-0.499608859,7.25,0.398550725,0.386683873,-0.386683873,-7.6,0.366666667,0.366666667,7.4,0,0.820371629,0,0.831889403,0.464169421,0.5,1.929596,1,0,0,1.5,2,1,0,-1,-1,0,0,0,0,1
490,ID,8,2013,5.714285714,80.71428572,0.329292294,-0.329292294,7.25,0.398550725,0.386683873,-0.386683873,-7.4,0.383333333,0.366666667,7.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
491,ID,8,2014,5.714285714,80.71428572,0.329292294,-0.329292294,7.25,0.398550725,0.386683873,-0.386683873,-7.4,0.383333333,0.383333333,7.4,0,0.820371629,0,0.901796812,0.464169421,0.5,1.995721,1,0,0,1.5,2,1,0,-1,-1,0,0,0,0,1
492,ID,8,2015,5.714285714,80,0.46964133,-0.46964133,7.25,0.398550725,0.386683873,-0.386683873,-7.4,0.383333333,0.383333333,7.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
493,ID,8,2016,NA,NA,NA,NA,7.25,0.398550725,0.386683873,-0.386683873,-7.4,0.383333333,0.383333333,7.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
494,ID,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,-7.4,0.383333333,0.383333333,7.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
495,IL,9,1980,NA,NA,NA,NA,3.1,1,0.280535443,0.280535443,NA,NA,0.383333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
496,IL,9,1981,NA,NA,NA,NA,3.35,0.963768116,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
497,IL,9,1982,NA,NA,NA,NA,3.35,0.963768116,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
498,IL,9,1983,NA,NA,NA,NA,3.35,0.963768116,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
499,IL,9,1984,NA,NA,NA,NA,3.35,0.963768116,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
500,IL,9,1985,NA,NA,NA,NA,3.35,0.963768116,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
501,IL,9,1986,NA,NA,NA,NA,3.35,0.963768116,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
502,IL,9,1987,NA,NA,NA,NA,3.35,0.963768116,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
503,IL,9,1988,NA,NA,NA,NA,3.35,0.963768116,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
504,IL,9,1989,NA,NA,NA,NA,3.35,0.963768116,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
505,IL,9,1990,3.813559322,45.33898305,0.117405554,0.117405554,3.8,0.898550725,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
506,IL,9,1991,2.966101695,43.6440678,0.149426172,0.149426172,4.25,0.833333333,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
507,IL,9,1992,2.966101695,43.6440678,0.149426172,0.149426172,4.25,0.833333333,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
508,IL,9,1993,8.050847458,48.72881356,0.054244329,0.017144541,4.25,0.833333333,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
509,IL,9,1994,8.050847458,48.72881356,0.054244329,0.017144541,4.25,0.833333333,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
510,IL,9,1995,7.203389831,55.08474577,0.058967529,-0.058967529,4.25,0.833333333,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
511,IL,9,1996,7.203389831,55.08474577,0.058967529,-0.058967529,4.75,0.760869565,0.280535443,0.280535443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
